"Plot Title: DO_Logger_14"
"#","Date Time, GMT+13:00","DO conc, mg/L (LGR S/N: 21868851, SEN S/N: 21868851, LBL: mg/l)","Temp, °C (LGR S/N: 21868851, SEN S/N: 21868851, LBL: deg c)","Coupler Attached (LGR S/N: 21868851)","Host Connected (LGR S/N: 21868851)","Stopped (LGR S/N: 21868851)","End Of File (LGR S/N: 21868851)"
470,11/03/24 10:25:00 AM,11.37,16.90,,,,
471,11/03/24 10:40:00 AM,11.47,17.06,,,,
472,11/03/24 10:55:00 AM,11.44,17.16,,,,
473,11/03/24 11:10:00 AM,11.37,17.14,,,,
474,11/03/24 11:25:00 AM,11.50,17.20,,,,
475,11/03/24 11:40:00 AM,11.50,17.28,,,,
476,11/03/24 11:55:00 AM,11.56,17.32,,,,
477,11/03/24 12:10:00 PM,11.59,17.32,,,,
478,11/03/24 12:25:00 PM,11.64,17.32,,,,
479,11/03/24 12:40:00 PM,11.76,17.54,,,,
480,11/03/24 12:55:00 PM,11.73,17.54,,,,
481,11/03/24 01:10:00 PM,11.81,17.52,,,,
482,11/03/24 01:25:00 PM,11.90,17.60,,,,
483,11/03/24 01:40:00 PM,11.93,17.62,,,,
484,11/03/24 01:55:00 PM,11.92,17.66,,,,
485,11/03/24 02:10:00 PM,12.01,17.62,,,,
486,11/03/24 02:25:00 PM,12.14,17.66,,,,
487,11/03/24 02:40:00 PM,12.02,17.64,,,,
488,11/03/24 02:55:00 PM,12.10,17.64,,,,
489,11/03/24 03:10:00 PM,12.55,17.74,,,,
490,11/03/24 03:25:00 PM,12.47,17.66,,,,
491,11/03/24 03:40:00 PM,12.55,17.70,,,,
492,11/03/24 03:55:00 PM,12.61,17.68,,,,
493,11/03/24 04:10:00 PM,12.61,17.70,,,,
494,11/03/24 04:25:00 PM,12.74,17.72,,,,
495,11/03/24 04:40:00 PM,12.78,17.68,,,,
496,11/03/24 04:55:00 PM,12.83,17.70,,,,
497,11/03/24 05:10:00 PM,12.91,17.68,,,,
498,11/03/24 05:25:00 PM,12.92,17.62,,,,
499,11/03/24 05:40:00 PM,12.80,17.56,,,,
500,11/03/24 05:55:00 PM,12.67,17.50,,,,
501,11/03/24 06:10:00 PM,12.67,17.40,,,,
502,11/03/24 06:25:00 PM,12.69,17.44,,,,
503,11/03/24 06:40:00 PM,12.85,17.60,,,,
504,11/03/24 06:55:00 PM,12.87,17.70,,,,
505,11/03/24 07:10:00 PM,12.77,17.66,,,,
506,11/03/24 07:25:00 PM,12.80,17.64,,,,
507,11/03/24 07:40:00 PM,12.14,17.46,,,,
508,11/03/24 07:55:00 PM,12.00,17.34,,,,
509,11/03/24 08:10:00 PM,11.87,17.28,,,,
510,11/03/24 08:25:00 PM,11.98,17.22,,,,
511,11/03/24 08:40:00 PM,11.95,17.16,,,,
512,11/03/24 08:55:00 PM,11.75,16.96,,,,
513,11/03/24 09:10:00 PM,11.59,17.04,,,,
514,11/03/24 09:25:00 PM,11.87,17.02,,,,
515,11/03/24 09:40:00 PM,11.57,16.84,,,,
516,11/03/24 09:55:00 PM,11.58,16.80,,,,
517,11/03/24 10:10:00 PM,11.31,16.74,,,,
518,11/03/24 10:25:00 PM,11.50,16.70,,,,
519,11/03/24 10:40:00 PM,11.59,16.78,,,,
520,11/03/24 10:55:00 PM,11.64,16.72,,,,
521,11/03/24 11:10:00 PM,11.40,16.70,,,,
522,11/03/24 11:25:00 PM,11.25,16.58,,,,
523,11/03/24 11:40:00 PM,11.19,16.58,,,,
524,11/03/24 11:55:00 PM,11.04,16.52,,,,
525,11/04/24 12:10:00 AM,11.07,16.52,,,,
526,11/04/24 12:25:00 AM,11.37,16.52,,,,
527,11/04/24 12:40:00 AM,11.29,16.46,,,,
528,11/04/24 12:55:00 AM,11.07,16.52,,,,
529,11/04/24 01:10:00 AM,11.13,16.52,,,,
530,11/04/24 01:25:00 AM,11.00,16.50,,,,
531,11/04/24 01:40:00 AM,10.96,16.48,,,,
532,11/04/24 01:55:00 AM,10.76,16.48,,,,
533,11/04/24 02:10:00 AM,10.89,16.50,,,,
534,11/04/24 02:25:00 AM,10.74,16.46,,,,
535,11/04/24 02:40:00 AM,10.54,16.42,,,,
536,11/04/24 02:55:00 AM,10.59,16.46,,,,
537,11/04/24 03:10:00 AM,10.65,16.44,,,,
538,11/04/24 03:25:00 AM,10.19,16.28,,,,
539,11/04/24 03:40:00 AM,10.42,16.30,,,,
540,11/04/24 03:55:00 AM,10.37,16.26,,,,
541,11/04/24 04:10:00 AM,10.35,16.28,,,,
542,11/04/24 04:25:00 AM,10.23,16.28,,,,
543,11/04/24 04:40:00 AM,10.28,16.28,,,,
544,11/04/24 04:55:00 AM,10.23,16.30,,,,
545,11/04/24 05:10:00 AM,9.91,16.32,,,,
546,11/04/24 05:25:00 AM,10.14,16.30,,,,
547,11/04/24 05:40:00 AM,10.01,16.24,,,,
548,11/04/24 05:55:00 AM,9.88,16.26,,,,
549,11/04/24 06:10:00 AM,9.97,16.20,,,,
550,11/04/24 06:25:00 AM,9.76,16.18,,,,
551,11/04/24 06:40:00 AM,9.88,16.14,,,,
552,11/04/24 06:55:00 AM,9.97,16.16,,,,
553,11/04/24 07:10:00 AM,10.19,16.18,,,,
554,11/04/24 07:25:00 AM,10.32,16.22,,,,
555,11/04/24 07:40:00 AM,10.37,16.28,,,,
556,11/04/24 07:55:00 AM,10.24,16.34,,,,
557,11/04/24 08:10:00 AM,10.41,16.40,,,,
558,11/04/24 08:25:00 AM,10.57,16.44,,,,
559,11/04/24 08:40:00 AM,10.53,16.52,,,,
560,11/04/24 08:55:00 AM,10.31,16.58,,,,
561,11/04/24 09:10:00 AM,10.53,16.64,,,,
562,11/04/24 09:25:00 AM,10.78,16.72,,,,
563,11/04/24 09:40:00 AM,10.77,16.84,,,,
564,11/04/24 09:55:00 AM,10.77,16.90,,,,
565,11/04/24 10:10:00 AM,11.33,17.16,,,,
566,11/04/24 10:25:00 AM,11.39,17.34,,,,
567,11/04/24 10:40:00 AM,9.99,17.06,,,,
568,11/04/24 10:55:00 AM,9.24,16.80,,,,
569,11/04/24 11:10:00 AM,9.31,16.70,,,,
570,11/04/24 11:25:00 AM,9.33,16.66,,,,
571,11/04/24 11:40:00 AM,9.33,16.66,,,,
572,11/04/24 11:55:00 AM,9.67,16.66,,,,
573,11/04/24 12:10:00 PM,9.49,16.64,,,,
574,11/04/24 12:25:00 PM,9.46,16.62,,,,
575,11/04/24 12:40:00 PM,9.48,16.60,,,,
576,11/04/24 12:55:00 PM,9.24,16.58,,,,
577,11/04/24 01:10:00 PM,9.41,16.58,,,,
578,11/04/24 01:25:00 PM,9.54,16.58,,,,
579,11/04/24 01:40:00 PM,9.56,16.58,,,,
580,11/04/24 01:55:00 PM,9.47,16.56,,,,
581,11/04/24 02:10:00 PM,9.90,16.64,,,,
582,11/04/24 02:25:00 PM,11.09,16.94,,,,
583,11/04/24 02:40:00 PM,11.18,17.06,,,,
584,11/04/24 02:55:00 PM,11.10,17.12,,,,
585,11/04/24 03:10:00 PM,11.99,17.26,,,,
586,11/04/24 03:25:00 PM,12.53,17.40,,,,
587,11/04/24 03:40:00 PM,12.77,17.46,,,,
588,11/04/24 03:55:00 PM,12.77,17.54,,,,
589,11/04/24 04:10:00 PM,12.62,17.54,,,,
590,11/04/24 04:25:00 PM,12.35,17.48,,,,
591,11/04/24 04:40:00 PM,12.14,17.42,,,,
592,11/04/24 04:55:00 PM,11.98,17.36,,,,
593,11/04/24 05:10:00 PM,11.87,17.28,,,,
594,11/04/24 05:25:00 PM,11.36,17.22,,,,
595,11/04/24 05:40:00 PM,11.66,17.18,,,,
596,11/04/24 05:55:00 PM,11.53,17.16,,,,
597,11/04/24 06:10:00 PM,11.28,17.16,,,,
598,11/04/24 06:25:00 PM,11.20,17.16,,,,
599,11/04/24 06:40:00 PM,10.48,17.14,,,,
600,11/04/24 06:55:00 PM,10.51,17.14,,,,
601,11/04/24 07:10:00 PM,10.03,17.12,,,,
602,11/04/24 07:25:00 PM,9.86,17.08,,,,
603,11/04/24 07:40:00 PM,10.22,17.04,,,,
604,11/04/24 07:55:00 PM,12.02,17.10,,,,
605,11/04/24 08:10:00 PM,11.08,17.14,,,,
606,11/04/24 08:25:00 PM,12.41,17.18,,,,
607,11/04/24 08:40:00 PM,12.64,17.36,,,,
608,11/04/24 08:55:00 PM,12.74,17.58,,,,
609,11/04/24 09:10:00 PM,12.66,17.66,,,,
610,11/04/24 09:25:00 PM,12.81,17.66,,,,
611,11/04/24 09:40:00 PM,12.40,17.56,,,,
612,11/04/24 09:55:00 PM,11.48,17.36,,,,
613,11/04/24 10:10:00 PM,11.50,17.28,,,,
614,11/04/24 10:25:00 PM,11.00,17.18,,,,
615,11/04/24 10:40:00 PM,10.37,17.06,,,,
616,11/04/24 10:55:00 PM,9.57,16.98,,,,
617,11/04/24 11:10:00 PM,10.15,16.78,,,,
618,11/04/24 11:25:00 PM,10.80,16.64,,,,
619,11/04/24 11:40:00 PM,10.86,16.86,,,,
620,11/04/24 11:55:00 PM,10.56,16.84,,,,
621,11/05/24 12:10:00 AM,11.29,16.82,,,,
622,11/05/24 12:25:00 AM,11.28,16.80,,,,
623,11/05/24 12:40:00 AM,11.61,16.80,,,,
624,11/05/24 12:55:00 AM,11.13,16.76,,,,
625,11/05/24 01:10:00 AM,11.25,16.82,,,,
626,11/05/24 01:25:00 AM,11.26,16.78,,,,
627,11/05/24 01:40:00 AM,11.11,16.74,,,,
628,11/05/24 01:55:00 AM,11.31,16.70,,,,
629,11/05/24 02:10:00 AM,11.23,16.62,,,,
630,11/05/24 02:25:00 AM,10.99,16.72,,,,
631,11/05/24 02:40:00 AM,10.79,16.60,,,,
632,11/05/24 02:55:00 AM,10.70,16.64,,,,
633,11/05/24 03:10:00 AM,10.68,16.54,,,,
634,11/05/24 03:25:00 AM,10.67,16.58,,,,
635,11/05/24 03:40:00 AM,10.75,16.52,,,,
636,11/05/24 03:55:00 AM,10.52,16.52,,,,
637,11/05/24 04:10:00 AM,10.71,16.46,,,,
638,11/05/24 04:25:00 AM,10.66,16.46,,,,
639,11/05/24 04:40:00 AM,10.54,16.44,,,,
640,11/05/24 04:55:00 AM,10.50,16.40,,,,
641,11/05/24 05:10:00 AM,10.58,16.34,,,,
642,11/05/24 05:25:00 AM,10.43,16.32,,,,
643,11/05/24 05:40:00 AM,10.03,16.28,,,,
644,11/05/24 05:55:00 AM,10.57,16.30,,,,
645,11/05/24 06:10:00 AM,10.32,16.32,,,,
646,11/05/24 06:25:00 AM,10.21,16.28,,,,
647,11/05/24 06:40:00 AM,10.29,16.24,,,,
648,11/05/24 06:55:00 AM,10.47,16.30,,,,
649,11/05/24 07:10:00 AM,10.39,16.34,,,,
650,11/05/24 07:25:00 AM,10.39,16.34,,,,
651,11/05/24 07:40:00 AM,10.06,16.44,,,,
652,11/05/24 07:55:00 AM,9.87,16.50,,,,
653,11/05/24 08:10:00 AM,9.96,16.52,,,,
654,11/05/24 08:25:00 AM,9.64,16.54,,,,
655,11/05/24 08:40:00 AM,9.97,16.54,,,,
656,11/05/24 08:55:00 AM,9.92,16.56,,,,
657,11/05/24 09:10:00 AM,9.92,16.60,,,,
658,11/05/24 09:25:00 AM,9.95,16.60,,,,
659,11/05/24 09:40:00 AM,9.84,16.58,,,,
660,11/05/24 09:55:00 AM,9.82,16.58,,,,
661,11/05/24 10:10:00 AM,9.75,16.58,,,,
662,11/05/24 10:25:00 AM,9.99,16.60,,,,
663,11/05/24 10:40:00 AM,10.09,16.64,,,,
664,11/05/24 10:55:00 AM,10.06,16.64,,,,
665,11/05/24 11:10:00 AM,10.15,16.64,,,,
666,11/05/24 11:25:00 AM,10.36,16.64,,,,
667,11/05/24 11:40:00 AM,10.45,16.66,,,,
668,11/05/24 11:55:00 AM,10.48,16.68,,,,
669,11/05/24 12:10:00 PM,10.24,16.68,,,,
670,11/05/24 12:25:00 PM,10.06,16.68,,,,
671,11/05/24 12:40:00 PM,10.14,16.68,,,,
672,11/05/24 12:55:00 PM,10.28,16.64,,,,
673,11/05/24 01:10:00 PM,10.40,16.64,,,,
674,11/05/24 01:25:00 PM,10.55,16.66,,,,
675,11/05/24 01:40:00 PM,10.89,16.70,,,,
676,11/05/24 01:55:00 PM,11.74,16.80,,,,
677,11/05/24 02:10:00 PM,12.12,16.96,,,,
678,11/05/24 02:25:00 PM,12.26,17.02,,,,
679,11/05/24 02:40:00 PM,12.26,17.02,,,,
680,11/05/24 02:55:00 PM,12.41,17.06,,,,
681,11/05/24 03:10:00 PM,12.36,17.08,,,,
682,11/05/24 03:25:00 PM,12.44,17.14,,,,
683,11/05/24 03:40:00 PM,12.51,17.26,,,,
684,11/05/24 03:55:00 PM,12.58,17.30,,,,
685,11/05/24 04:10:00 PM,12.64,17.36,,,,
686,11/05/24 04:25:00 PM,12.79,17.46,,,,
687,11/05/24 04:40:00 PM,12.81,17.36,,,,
688,11/05/24 04:55:00 PM,12.75,17.26,,,,
689,11/05/24 05:10:00 PM,12.81,17.26,,,,
690,11/05/24 05:25:00 PM,12.47,17.28,,,,
691,11/05/24 05:40:00 PM,12.30,17.32,,,,
692,11/05/24 05:55:00 PM,12.47,17.32,,,,
693,11/05/24 06:10:00 PM,12.59,17.36,,,,
694,11/05/24 06:25:00 PM,12.56,17.36,,,,
695,11/05/24 06:40:00 PM,12.51,17.38,,,,
696,11/05/24 06:55:00 PM,12.61,17.40,,,,
697,11/05/24 07:10:00 PM,12.78,17.44,,,,
698,11/05/24 07:25:00 PM,12.74,17.44,,,,
699,11/05/24 07:40:00 PM,12.64,17.42,,,,
700,11/05/24 07:55:00 PM,12.46,17.34,,,,
701,11/05/24 08:10:00 PM,11.93,17.28,,,,
702,11/05/24 08:25:00 PM,12.00,17.22,,,,
703,11/05/24 08:40:00 PM,11.66,17.12,,,,
704,11/05/24 08:55:00 PM,11.34,17.12,,,,
705,11/05/24 09:10:00 PM,11.89,17.04,,,,
706,11/05/24 09:25:00 PM,11.85,17.10,,,,
707,11/05/24 09:40:00 PM,11.75,17.04,,,,
708,11/05/24 09:55:00 PM,11.68,17.04,,,,
709,11/05/24 10:10:00 PM,11.58,17.02,,,,
710,11/05/24 10:25:00 PM,11.52,17.00,,,,
711,11/05/24 10:40:00 PM,11.46,16.96,,,,
712,11/05/24 10:55:00 PM,11.41,16.94,,,,
713,11/05/24 11:10:00 PM,11.08,16.90,,,,
714,11/05/24 11:25:00 PM,11.01,16.80,,,,
715,11/05/24 11:40:00 PM,10.75,16.82,,,,
716,11/05/24 11:55:00 PM,10.90,16.76,,,,
717,11/06/24 12:10:00 AM,10.97,16.80,,,,
718,11/06/24 12:25:00 AM,10.89,16.72,,,,
719,11/06/24 12:40:00 AM,11.21,16.80,,,,
720,11/06/24 12:55:00 AM,11.36,16.84,,,,
721,11/06/24 01:10:00 AM,11.25,16.86,,,,
722,11/06/24 01:25:00 AM,11.22,16.88,,,,
723,11/06/24 01:40:00 AM,11.33,16.96,,,,
724,11/06/24 01:55:00 AM,11.29,16.94,,,,
725,11/06/24 02:10:00 AM,11.29,16.94,,,,
726,11/06/24 02:25:00 AM,10.96,16.88,,,,
727,11/06/24 02:40:00 AM,10.46,16.68,,,,
728,11/06/24 02:55:00 AM,10.93,16.82,,,,
729,11/06/24 03:10:00 AM,10.59,16.84,,,,
730,11/06/24 03:25:00 AM,10.56,16.84,,,,
731,11/06/24 03:40:00 AM,10.62,16.80,,,,
732,11/06/24 03:55:00 AM,10.48,16.76,,,,
733,11/06/24 04:10:00 AM,10.67,16.80,,,,
734,11/06/24 04:25:00 AM,10.48,16.80,,,,
735,11/06/24 04:40:00 AM,10.48,16.82,,,,
736,11/06/24 04:55:00 AM,10.43,16.82,,,,
737,11/06/24 05:10:00 AM,10.48,16.82,,,,
738,11/06/24 05:25:00 AM,10.25,16.78,,,,
739,11/06/24 05:40:00 AM,10.43,16.82,,,,
740,11/06/24 05:55:00 AM,9.96,16.78,,,,
741,11/06/24 06:10:00 AM,10.23,16.80,,,,
742,11/06/24 06:25:00 AM,10.15,16.76,,,,
743,11/06/24 06:40:00 AM,10.22,16.74,,,,
744,11/06/24 06:55:00 AM,10.28,16.76,,,,
745,11/06/24 07:10:00 AM,10.30,16.78,,,,
746,11/06/24 07:25:00 AM,10.33,16.82,,,,
747,11/06/24 07:40:00 AM,10.66,16.88,,,,
748,11/06/24 07:55:00 AM,10.81,16.92,,,,
749,11/06/24 08:10:00 AM,10.77,16.98,,,,
750,11/06/24 08:25:00 AM,10.69,17.00,,,,
751,11/06/24 08:40:00 AM,10.91,17.04,,,,
752,11/06/24 08:55:00 AM,10.99,17.08,,,,
753,11/06/24 09:10:00 AM,11.10,17.12,,,,
754,11/06/24 09:25:00 AM,11.24,17.18,,,,
755,11/06/24 09:40:00 AM,11.34,17.26,,,,
756,11/06/24 09:55:00 AM,11.34,17.30,,,,
757,11/06/24 10:10:00 AM,11.37,17.34,,,,
758,11/06/24 10:25:00 AM,10.73,17.34,,,,
759,11/06/24 10:40:00 AM,11.37,17.44,,,,
760,11/06/24 10:55:00 AM,11.77,17.52,,,,
761,11/06/24 11:10:00 AM,11.89,17.64,,,,
762,11/06/24 11:25:00 AM,11.89,17.72,,,,
763,11/06/24 11:40:00 AM,12.23,17.96,,,,
764,11/06/24 11:55:00 AM,12.23,18.20,,,,
765,11/06/24 12:10:00 PM,12.45,18.52,,,,
766,11/06/24 12:25:00 PM,12.36,18.62,,,,
767,11/06/24 12:40:00 PM,12.44,18.68,,,,
768,11/06/24 12:55:00 PM,12.48,18.84,,,,
769,11/06/24 01:10:00 PM,12.29,18.82,,,,
770,11/06/24 01:25:00 PM,12.34,18.78,,,,
771,11/06/24 01:40:00 PM,12.47,18.76,,,,
772,11/06/24 01:55:00 PM,12.56,18.72,,,,
773,11/06/24 02:10:00 PM,12.32,18.68,,,,
774,11/06/24 02:25:00 PM,12.57,18.66,,,,
775,11/06/24 02:40:00 PM,12.62,18.70,,,,
776,11/06/24 02:55:00 PM,12.95,18.84,,,,
777,11/06/24 03:10:00 PM,12.95,18.94,,,,
778,11/06/24 03:25:00 PM,12.53,18.98,,,,
779,11/06/24 03:40:00 PM,11.93,18.84,,,,
780,11/06/24 03:55:00 PM,11.84,18.72,,,,
781,11/06/24 04:10:00 PM,10.73,18.62,,,,
782,11/06/24 04:25:00 PM,9.13,18.24,,,,
783,11/06/24 04:40:00 PM,8.42,17.90,,,,
784,11/06/24 04:55:00 PM,9.47,17.72,,,,
785,11/06/24 05:10:00 PM,10.21,17.58,,,,
786,11/06/24 05:25:00 PM,11.11,17.52,,,,
787,11/06/24 05:40:00 PM,11.12,17.46,,,,
788,11/06/24 05:55:00 PM,12.08,17.46,,,,
789,11/06/24 06:10:00 PM,12.14,17.44,,,,
790,11/06/24 06:25:00 PM,13.03,17.46,,,,
791,11/06/24 06:40:00 PM,13.20,17.42,,,,
792,11/06/24 06:55:00 PM,13.12,17.40,,,,
793,11/06/24 07:10:00 PM,12.98,17.32,,,,
794,11/06/24 07:25:00 PM,13.12,17.28,,,,
795,11/06/24 07:40:00 PM,12.47,17.30,,,,
796,11/06/24 07:55:00 PM,12.30,17.26,,,,
797,11/06/24 08:10:00 PM,12.43,17.22,,,,
798,11/06/24 08:25:00 PM,12.03,17.20,,,,
799,11/06/24 08:40:00 PM,11.64,17.18,,,,
800,11/06/24 08:55:00 PM,11.26,17.16,,,,
801,11/06/24 09:10:00 PM,11.62,17.12,,,,
802,11/06/24 09:25:00 PM,11.76,17.12,,,,
803,11/06/24 09:40:00 PM,11.55,17.08,,,,
804,11/06/24 09:55:00 PM,11.37,17.06,,,,
805,11/06/24 10:10:00 PM,11.33,17.06,,,,
806,11/06/24 10:25:00 PM,11.31,17.04,,,,
807,11/06/24 10:40:00 PM,11.37,16.98,,,,
808,11/06/24 10:55:00 PM,12.12,17.18,,,,
809,11/06/24 11:10:00 PM,12.26,17.34,,,,
810,11/06/24 11:25:00 PM,12.20,17.36,,,,
811,11/06/24 11:40:00 PM,12.24,17.34,,,,
812,11/06/24 11:55:00 PM,12.47,17.40,,,,
813,11/07/24 12:10:00 AM,12.43,17.38,,,,
814,11/07/24 12:25:00 AM,11.44,17.26,,,,
815,11/07/24 12:40:00 AM,11.65,17.28,,,,
816,11/07/24 12:55:00 AM,12.22,17.38,,,,
817,11/07/24 01:10:00 AM,12.26,17.46,,,,
818,11/07/24 01:25:00 AM,12.25,17.54,,,,
819,11/07/24 01:40:00 AM,12.10,17.64,,,,
820,11/07/24 01:55:00 AM,11.95,17.66,,,,
821,11/07/24 02:10:00 AM,11.21,17.62,,,,
822,11/07/24 02:25:00 AM,11.24,17.50,,,,
823,11/07/24 02:40:00 AM,11.36,17.58,,,,
824,11/07/24 02:55:00 AM,11.19,17.54,,,,
825,11/07/24 03:10:00 AM,10.82,17.46,,,,
826,11/07/24 03:25:00 AM,10.53,17.44,,,,
827,11/07/24 03:40:00 AM,10.54,17.44,,,,
828,11/07/24 03:55:00 AM,10.12,17.42,,,,
829,11/07/24 04:10:00 AM,9.82,17.40,,,,
830,11/07/24 04:25:00 AM,9.71,17.38,,,,
831,11/07/24 04:40:00 AM,9.32,17.30,,,,
832,11/07/24 04:55:00 AM,9.32,17.32,,,,
833,11/07/24 05:10:00 AM,9.23,17.34,,,,
834,11/07/24 05:25:00 AM,9.01,17.32,,,,
835,11/07/24 05:40:00 AM,9.04,17.32,,,,
836,11/07/24 05:55:00 AM,8.88,17.28,,,,
837,11/07/24 06:10:00 AM,8.80,17.26,,,,
838,11/07/24 06:25:00 AM,8.81,17.26,,,,
839,11/07/24 06:40:00 AM,8.66,17.24,,,,
840,11/07/24 06:55:00 AM,8.26,17.24,,,,
841,11/07/24 07:10:00 AM,8.93,17.28,,,,
842,11/07/24 07:25:00 AM,9.10,17.30,,,,
843,11/07/24 07:40:00 AM,9.06,17.32,,,,
844,11/07/24 07:55:00 AM,8.92,17.34,,,,
845,11/07/24 08:10:00 AM,10.41,17.46,,,,
846,11/07/24 08:25:00 AM,11.75,17.54,,,,
847,11/07/24 08:40:00 AM,12.00,17.58,,,,
848,11/07/24 08:55:00 AM,12.28,17.62,,,,
849,11/07/24 09:10:00 AM,11.78,17.64,,,,
850,11/07/24 09:25:00 AM,12.07,17.72,,,,
851,11/07/24 09:40:00 AM,12.65,17.86,,,,
852,11/07/24 09:55:00 AM,12.79,17.96,,,,
853,11/07/24 10:10:00 AM,12.88,18.04,,,,
854,11/07/24 10:25:00 AM,13.00,18.12,,,,
855,11/07/24 10:40:00 AM,13.39,18.24,,,,
856,11/07/24 10:55:00 AM,12.67,18.22,,,,
857,11/07/24 11:10:00 AM,12.96,18.40,,,,
858,11/07/24 11:25:00 AM,12.72,18.50,,,,
859,11/07/24 11:40:00 AM,9.93,17.98,,,,
860,11/07/24 11:55:00 AM,8.13,17.60,,,,
861,11/07/24 12:10:00 PM,7.18,17.46,,,,
862,11/07/24 12:25:00 PM,6.75,17.32,,,,
863,11/07/24 12:40:00 PM,7.11,17.32,,,,
864,11/07/24 12:55:00 PM,7.89,17.40,,,,
865,11/07/24 01:10:00 PM,7.11,17.32,,,,
866,11/07/24 01:25:00 PM,6.93,17.24,,,,
867,11/07/24 01:40:00 PM,8.54,17.30,,,,
868,11/07/24 01:55:00 PM,9.20,17.44,,,,
869,11/07/24 02:10:00 PM,9.52,17.52,,,,
870,11/07/24 02:25:00 PM,9.78,17.72,,,,
871,11/07/24 02:40:00 PM,10.10,17.78,,,,
872,11/07/24 02:55:00 PM,10.57,17.66,,,,
873,11/07/24 03:10:00 PM,10.13,17.54,,,,
874,11/07/24 03:25:00 PM,8.95,17.40,,,,
875,11/07/24 03:40:00 PM,8.18,17.30,,,,
876,11/07/24 03:55:00 PM,8.62,17.32,,,,
877,11/07/24 04:10:00 PM,9.26,17.36,,,,
878,11/07/24 04:25:00 PM,9.93,17.48,,,,
879,11/07/24 04:40:00 PM,9.87,17.44,,,,
880,11/07/24 04:55:00 PM,9.88,17.42,,,,
881,11/07/24 05:10:00 PM,9.73,17.38,,,,
882,11/07/24 05:25:00 PM,9.84,17.36,,,,
883,11/07/24 05:40:00 PM,9.17,17.34,,,,
884,11/07/24 05:55:00 PM,8.81,17.28,,,,
885,11/07/24 06:10:00 PM,8.48,17.30,,,,
886,11/07/24 06:25:00 PM,8.71,17.30,,,,
887,11/07/24 06:40:00 PM,8.30,17.28,,,,
888,11/07/24 06:55:00 PM,8.71,17.24,,,,
889,11/07/24 07:10:00 PM,8.29,17.20,,,,
890,11/07/24 07:25:00 PM,7.97,17.14,,,,
891,11/07/24 07:40:00 PM,8.91,17.10,,,,
892,11/07/24 07:55:00 PM,8.80,17.08,,,,
893,11/07/24 08:10:00 PM,9.02,17.06,,,,
894,11/07/24 08:25:00 PM,10.04,17.16,,,,
895,11/07/24 08:40:00 PM,9.76,17.16,,,,
896,11/07/24 08:55:00 PM,9.90,17.16,,,,
897,11/07/24 09:10:00 PM,9.91,17.14,,,,
898,11/07/24 09:25:00 PM,9.93,17.12,,,,
899,11/07/24 09:40:00 PM,9.86,17.10,,,,
900,11/07/24 09:55:00 PM,11.18,17.32,,,,
901,11/07/24 10:10:00 PM,11.47,17.50,,,,
902,11/07/24 10:25:00 PM,11.36,17.50,,,,
903,11/07/24 10:40:00 PM,11.06,17.44,,,,
904,11/07/24 10:55:00 PM,10.58,17.42,,,,
905,11/07/24 11:10:00 PM,10.99,17.42,,,,
906,11/07/24 11:25:00 PM,10.91,17.46,,,,
907,11/07/24 11:40:00 PM,10.52,17.42,,,,
908,11/07/24 11:55:00 PM,10.70,17.44,,,,
909,11/08/24 12:10:00 AM,10.31,17.40,,,,
910,11/08/24 12:25:00 AM,10.32,17.36,,,,
911,11/08/24 12:40:00 AM,10.25,17.34,,,,
912,11/08/24 12:55:00 AM,10.02,17.34,,,,
913,11/08/24 01:10:00 AM,9.91,17.30,,,,
914,11/08/24 01:25:00 AM,9.30,17.28,,,,
915,11/08/24 01:40:00 AM,10.11,17.26,,,,
916,11/08/24 01:55:00 AM,10.45,17.38,,,,
917,11/08/24 02:10:00 AM,10.43,17.46,,,,
918,11/08/24 02:25:00 AM,10.39,17.46,,,,
919,11/08/24 02:40:00 AM,10.32,17.46,,,,
920,11/08/24 02:55:00 AM,10.24,17.46,,,,
921,11/08/24 03:10:00 AM,10.11,17.44,,,,
922,11/08/24 03:25:00 AM,10.12,17.42,,,,
923,11/08/24 03:40:00 AM,10.10,17.48,,,,
924,11/08/24 03:55:00 AM,10.09,17.48,,,,
925,11/08/24 04:10:00 AM,9.85,17.46,,,,
926,11/08/24 04:25:00 AM,9.76,17.44,,,,
927,11/08/24 04:40:00 AM,9.54,17.40,,,,
928,11/08/24 04:55:00 AM,9.31,17.32,,,,
929,11/08/24 05:10:00 AM,9.22,17.34,,,,
930,11/08/24 05:25:00 AM,9.25,17.28,,,,
931,11/08/24 05:40:00 AM,9.26,17.28,,,,
932,11/08/24 05:55:00 AM,9.31,17.30,,,,
933,11/08/24 06:10:00 AM,9.25,17.30,,,,
934,11/08/24 06:25:00 AM,9.14,17.30,,,,
935,11/08/24 06:40:00 AM,8.97,17.26,,,,
936,11/08/24 06:55:00 AM,9.11,17.26,,,,
937,11/08/24 07:10:00 AM,9.11,17.28,,,,
938,11/08/24 07:25:00 AM,8.96,17.28,,,,
939,11/08/24 07:40:00 AM,9.01,17.30,,,,
940,11/08/24 07:55:00 AM,8.69,17.34,,,,
941,11/08/24 08:10:00 AM,8.69,17.38,,,,
942,11/08/24 08:25:00 AM,8.70,17.40,,,,
943,11/08/24 08:40:00 AM,8.07,17.38,,,,
944,11/08/24 08:55:00 AM,7.76,17.38,,,,
945,11/08/24 09:10:00 AM,7.12,17.36,,,,
