"Plot Title: DO_Logger_3"
"#","Date Time, GMT+12:00","DO conc, mg/L (LGR S/N: 20946061, SEN S/N: 20946061, LBL: mg/l)","Temp, °C (LGR S/N: 20946061, SEN S/N: 20946061, LBL: Deg C)","Coupler Attached (LGR S/N: 20946061)","Host Connected (LGR S/N: 20946061)","Stopped (LGR S/N: 20946061)","End Of File (LGR S/N: 20946061)"
1164,09/24/24 02:45:00 AM,10.29,12.38,,,,
1165,09/24/24 03:00:00 AM,10.21,12.34,,,,
1166,09/24/24 03:15:00 AM,10.16,12.32,,,,
1167,09/24/24 03:30:00 AM,10.17,12.32,,,,
1168,09/24/24 03:45:00 AM,10.28,12.28,,,,
1169,09/24/24 04:00:00 AM,10.21,12.30,,,,
1170,09/24/24 04:15:00 AM,10.13,12.32,,,,
1171,09/24/24 04:30:00 AM,10.12,12.32,,,,
1172,09/24/24 04:45:00 AM,10.09,12.32,,,,
1173,09/24/24 05:00:00 AM,10.13,12.30,,,,
1174,09/24/24 05:15:00 AM,10.07,12.32,,,,
1175,09/24/24 05:30:00 AM,10.05,12.32,,,,
1176,09/24/24 05:45:00 AM,10.12,12.32,,,,
1177,09/24/24 06:00:00 AM,10.12,12.32,,,,
1178,09/24/24 06:15:00 AM,10.10,12.30,,,,
1179,09/24/24 06:30:00 AM,10.09,12.26,,,,
1180,09/24/24 06:45:00 AM,10.02,12.28,,,,
1181,09/24/24 07:00:00 AM,10.02,12.34,,,,
1182,09/24/24 07:15:00 AM,10.01,12.36,,,,
1183,09/24/24 07:30:00 AM,10.01,12.38,,,,
1184,09/24/24 07:45:00 AM,10.02,12.40,,,,
1185,09/24/24 08:00:00 AM,10.10,12.42,,,,
1186,09/24/24 08:15:00 AM,10.19,12.42,,,,
1187,09/24/24 08:30:00 AM,10.15,12.44,,,,
1188,09/24/24 08:45:00 AM,10.02,12.44,,,,
1189,09/24/24 09:00:00 AM,9.97,12.44,,,,
1190,09/24/24 09:15:00 AM,9.83,12.46,,,,
1191,09/24/24 09:30:00 AM,9.78,12.46,,,,
1192,09/24/24 09:45:00 AM,9.83,12.50,,,,
1193,09/24/24 10:00:00 AM,9.75,12.44,,,,
1194,09/24/24 10:15:00 AM,9.63,12.38,,,,
1195,09/24/24 10:30:00 AM,9.41,12.42,,,,
1196,09/24/24 10:45:00 AM,9.63,12.44,,,,
1197,09/24/24 11:00:00 AM,10.31,12.50,,,,
1198,09/24/24 11:15:00 AM,10.80,12.58,,,,
1199,09/24/24 11:30:00 AM,11.01,12.58,,,,
1200,09/24/24 11:45:00 AM,11.05,12.52,,,,
1201,09/24/24 12:00:00 PM,10.91,12.44,,,,
1202,09/24/24 12:15:00 PM,10.73,12.40,,,,
1203,09/24/24 12:30:00 PM,10.49,12.40,,,,
1204,09/24/24 12:45:00 PM,10.27,12.44,,,,
1205,09/24/24 01:00:00 PM,10.20,12.54,,,,
1206,09/24/24 01:15:00 PM,10.46,12.52,,,,
1207,09/24/24 01:30:00 PM,10.60,12.44,,,,
1208,09/24/24 01:45:00 PM,10.43,12.32,,,,
1209,09/24/24 02:00:00 PM,10.50,12.46,,,,
1210,09/24/24 02:15:00 PM,11.14,12.54,,,,
1211,09/24/24 02:30:00 PM,11.85,12.62,,,,
1212,09/24/24 02:45:00 PM,12.00,12.66,,,,
1213,09/24/24 03:00:00 PM,12.24,12.68,,,,
1214,09/24/24 03:15:00 PM,12.35,12.72,,,,
1215,09/24/24 03:30:00 PM,12.23,12.70,,,,
1216,09/24/24 03:45:00 PM,12.09,12.70,,,,
1217,09/24/24 04:00:00 PM,12.07,12.68,,,,
1218,09/24/24 04:15:00 PM,12.09,12.66,,,,
1219,09/24/24 04:30:00 PM,12.24,12.64,,,,
1220,09/24/24 04:45:00 PM,12.15,12.64,,,,
1221,09/24/24 05:00:00 PM,12.09,12.62,,,,
1222,09/24/24 05:15:00 PM,12.21,12.62,,,,
1223,09/24/24 05:30:00 PM,12.16,12.62,,,,
1224,09/24/24 05:45:00 PM,11.76,12.58,,,,
1225,09/24/24 06:00:00 PM,11.41,12.56,,,,
1226,09/24/24 06:15:00 PM,11.64,12.54,,,,
1227,09/24/24 06:30:00 PM,11.82,12.58,,,,
1228,09/24/24 06:45:00 PM,11.94,12.58,,,,
1229,09/24/24 07:00:00 PM,11.89,12.54,,,,
1230,09/24/24 07:15:00 PM,11.92,12.48,,,,
1231,09/24/24 07:30:00 PM,11.83,12.42,,,,
1232,09/24/24 07:45:00 PM,11.72,12.40,,,,
1233,09/24/24 08:00:00 PM,11.79,12.40,,,,
1234,09/24/24 08:15:00 PM,11.53,12.40,,,,
1235,09/24/24 08:30:00 PM,11.68,12.42,,,,
1236,09/24/24 08:45:00 PM,11.71,12.40,,,,
1237,09/24/24 09:00:00 PM,11.58,12.34,,,,
1238,09/24/24 09:15:00 PM,11.45,12.30,,,,
1239,09/24/24 09:30:00 PM,11.27,12.24,,,,
1240,09/24/24 09:45:00 PM,11.28,12.28,,,,
1241,09/24/24 10:00:00 PM,11.17,12.18,,,,
1242,09/24/24 10:15:00 PM,11.04,12.20,,,,
1243,09/24/24 10:30:00 PM,11.03,12.30,,,,
1244,09/24/24 10:45:00 PM,10.72,12.26,,,,
1245,09/24/24 11:00:00 PM,11.02,12.28,,,,
1246,09/24/24 11:15:00 PM,11.58,12.28,,,,
1247,09/24/24 11:30:00 PM,11.45,12.18,,,,
1248,09/24/24 11:45:00 PM,11.58,12.10,,,,
1249,09/25/24 12:00:00 AM,11.60,12.08,,,,
1250,09/25/24 12:15:00 AM,11.53,12.08,,,,
1251,09/25/24 12:30:00 AM,11.46,12.06,,,,
1252,09/25/24 12:45:00 AM,11.55,12.10,,,,
1253,09/25/24 01:00:00 AM,11.58,12.12,,,,
1254,09/25/24 01:15:00 AM,11.36,12.12,,,,
1255,09/25/24 01:30:00 AM,11.57,12.12,,,,
1256,09/25/24 01:45:00 AM,11.58,12.10,,,,
1257,09/25/24 02:00:00 AM,11.58,12.10,,,,
1258,09/25/24 02:15:00 AM,11.55,12.08,,,,
1259,09/25/24 02:30:00 AM,11.54,12.04,,,,
1260,09/25/24 02:45:00 AM,11.67,12.04,,,,
1261,09/25/24 03:00:00 AM,11.67,12.06,,,,
1262,09/25/24 03:15:00 AM,11.56,12.04,,,,
1263,09/25/24 03:30:00 AM,11.58,12.04,,,,
1264,09/25/24 03:45:00 AM,11.56,12.04,,,,
1265,09/25/24 04:00:00 AM,11.56,12.02,,,,
1266,09/25/24 04:15:00 AM,11.35,12.00,,,,
1267,09/25/24 04:30:00 AM,11.31,11.98,,,,
1268,09/25/24 04:45:00 AM,11.19,11.96,,,,
1269,09/25/24 05:00:00 AM,11.32,11.98,,,,
1270,09/25/24 05:15:00 AM,11.39,11.96,,,,
1271,09/25/24 05:30:00 AM,11.30,11.94,,,,
1272,09/25/24 05:45:00 AM,11.27,11.92,,,,
1273,09/25/24 06:00:00 AM,11.23,11.92,,,,
1274,09/25/24 06:15:00 AM,11.33,11.88,,,,
1275,09/25/24 06:30:00 AM,11.21,11.86,,,,
1276,09/25/24 06:45:00 AM,11.32,11.90,,,,
1277,09/25/24 07:00:00 AM,11.31,11.90,,,,
1278,09/25/24 07:15:00 AM,11.16,11.94,,,,
1279,09/25/24 07:30:00 AM,11.40,11.96,,,,
1280,09/25/24 07:45:00 AM,11.41,11.98,,,,
1281,09/25/24 08:00:00 AM,10.98,12.02,,,,
1282,09/25/24 08:15:00 AM,11.09,12.06,,,,
1283,09/25/24 08:30:00 AM,11.08,12.10,,,,
1284,09/25/24 08:45:00 AM,11.12,12.14,,,,
1285,09/25/24 09:00:00 AM,10.89,12.16,,,,
1286,09/25/24 09:15:00 AM,10.95,12.18,,,,
1287,09/25/24 09:30:00 AM,11.30,12.36,,,,
1288,09/25/24 09:45:00 AM,11.32,12.56,,,,
1289,09/25/24 10:00:00 AM,11.71,12.62,,,,
1290,09/25/24 10:15:00 AM,11.83,12.60,,,,
1291,09/25/24 10:30:00 AM,11.69,12.60,,,,
1292,09/25/24 10:45:00 AM,11.67,12.64,,,,
1293,09/25/24 11:00:00 AM,11.93,12.74,,,,
1294,09/25/24 11:15:00 AM,11.71,12.94,,,,
1295,09/25/24 11:30:00 AM,11.86,13.16,,,,
1296,09/25/24 11:45:00 AM,11.95,13.20,,,,
1297,09/25/24 12:00:00 PM,12.19,13.18,,,,
1298,09/25/24 12:15:00 PM,12.17,13.16,,,,
1299,09/25/24 12:30:00 PM,11.58,13.20,,,,
1300,09/25/24 12:45:00 PM,12.15,13.20,,,,
1301,09/25/24 01:00:00 PM,12.36,13.20,,,,
1302,09/25/24 01:15:00 PM,12.30,13.20,,,,
1303,09/25/24 01:30:00 PM,12.32,13.24,,,,
1304,09/25/24 01:45:00 PM,12.47,13.26,,,,
1305,09/25/24 02:00:00 PM,12.46,13.26,,,,
1306,09/25/24 02:15:00 PM,12.47,13.26,,,,
1307,09/25/24 02:30:00 PM,12.44,13.26,,,,
1308,09/25/24 02:45:00 PM,12.45,13.22,,,,
1309,09/25/24 03:00:00 PM,12.67,13.30,,,,
1310,09/25/24 03:15:00 PM,13.35,13.28,,,,
1311,09/25/24 03:30:00 PM,13.25,13.22,,,,
1312,09/25/24 03:45:00 PM,13.48,13.12,,,,
1313,09/25/24 04:00:00 PM,13.39,13.04,,,,
1314,09/25/24 04:15:00 PM,13.12,12.88,,,,
1315,09/25/24 04:30:00 PM,12.28,12.72,,,,
1316,09/25/24 04:45:00 PM,11.75,12.64,,,,
1317,09/25/24 05:00:00 PM,10.93,12.46,,,,
1318,09/25/24 05:15:00 PM,10.72,12.42,,,,
1319,09/25/24 05:30:00 PM,10.53,12.58,,,,
1320,09/25/24 05:45:00 PM,10.83,12.50,,,,
1321,09/25/24 06:00:00 PM,10.53,12.36,,,,
1322,09/25/24 06:15:00 PM,10.67,12.24,,,,
1323,09/25/24 06:30:00 PM,10.74,12.18,,,,
1324,09/25/24 06:45:00 PM,10.84,12.38,,,,
1325,09/25/24 07:00:00 PM,12.47,13.02,,,,
1326,09/25/24 07:15:00 PM,12.36,13.38,,,,
1327,09/25/24 07:30:00 PM,12.43,13.48,,,,
1328,09/25/24 07:45:00 PM,12.64,13.44,,,,
1329,09/25/24 08:00:00 PM,12.42,13.44,,,,
1330,09/25/24 08:15:00 PM,12.46,13.42,,,,
1331,09/25/24 08:30:00 PM,12.27,13.38,,,,
1332,09/25/24 08:45:00 PM,12.31,13.34,,,,
1333,09/25/24 09:00:00 PM,12.35,13.30,,,,
1334,09/25/24 09:15:00 PM,11.63,13.20,,,,
1335,09/25/24 09:30:00 PM,11.21,13.04,,,,
1336,09/25/24 09:45:00 PM,11.43,12.90,,,,
1337,09/25/24 10:00:00 PM,11.32,12.86,,,,
1338,09/25/24 10:15:00 PM,11.64,12.84,,,,
1339,09/25/24 10:30:00 PM,11.75,12.86,,,,
1340,09/25/24 10:45:00 PM,11.90,12.84,,,,
1341,09/25/24 11:00:00 PM,11.87,12.82,,,,
1342,09/25/24 11:15:00 PM,12.00,12.82,,,,
1343,09/25/24 11:30:00 PM,12.13,12.84,,,,
1344,09/25/24 11:45:00 PM,12.24,12.86,,,,
1345,09/26/24 12:00:00 AM,12.16,12.86,,,,
1346,09/26/24 12:15:00 AM,12.32,12.90,,,,
1347,09/26/24 12:30:00 AM,12.23,12.88,,,,
1348,09/26/24 12:45:00 AM,12.13,12.82,,,,
1349,09/26/24 01:00:00 AM,12.17,12.80,,,,
1350,09/26/24 01:15:00 AM,12.08,12.76,,,,
1351,09/26/24 01:30:00 AM,12.13,12.72,,,,
1352,09/26/24 01:45:00 AM,12.08,12.68,,,,
1353,09/26/24 02:00:00 AM,12.06,12.66,,,,
1354,09/26/24 02:15:00 AM,11.95,12.62,,,,
1355,09/26/24 02:30:00 AM,11.86,12.54,,,,
1356,09/26/24 02:45:00 AM,12.06,12.54,,,,
1357,09/26/24 03:00:00 AM,11.93,12.52,,,,
1358,09/26/24 03:15:00 AM,11.93,12.50,,,,
1359,09/26/24 03:30:00 AM,11.72,12.48,,,,
1360,09/26/24 03:45:00 AM,11.54,12.40,,,,
1361,09/26/24 04:00:00 AM,11.80,12.36,,,,
1362,09/26/24 04:15:00 AM,11.78,12.34,,,,
1363,09/26/24 04:30:00 AM,11.57,12.34,,,,
1364,09/26/24 04:45:00 AM,11.73,12.30,,,,
1365,09/26/24 05:00:00 AM,11.70,12.30,,,,
1366,09/26/24 05:15:00 AM,11.85,12.28,,,,
1367,09/26/24 05:30:00 AM,11.92,12.26,,,,
1368,09/26/24 05:45:00 AM,11.89,12.26,,,,
1369,09/26/24 06:00:00 AM,11.89,12.24,,,,
1370,09/26/24 06:15:00 AM,11.97,12.22,,,,
1371,09/26/24 06:30:00 AM,11.97,12.22,,,,
1372,09/26/24 06:45:00 AM,11.65,12.20,,,,
1373,09/26/24 07:00:00 AM,11.89,12.22,,,,
1374,09/26/24 07:15:00 AM,11.98,12.26,,,,
1375,09/26/24 07:30:00 AM,11.92,12.28,,,,
1376,09/26/24 07:45:00 AM,12.02,12.30,,,,
1377,09/26/24 08:00:00 AM,12.07,12.34,,,,
1378,09/26/24 08:15:00 AM,12.30,12.38,,,,
1379,09/26/24 08:30:00 AM,12.34,12.42,,,,
1380,09/26/24 08:45:00 AM,12.45,12.44,,,,
1381,09/26/24 09:00:00 AM,12.43,12.46,,,,
1382,09/26/24 09:15:00 AM,12.51,12.48,,,,
1383,09/26/24 09:30:00 AM,12.38,12.48,,,,
1384,09/26/24 09:45:00 AM,12.57,12.48,,,,
1385,09/26/24 10:00:00 AM,12.46,12.46,,,,
1386,09/26/24 10:15:00 AM,12.35,12.46,,,,
1387,09/26/24 10:30:00 AM,12.54,12.48,,,,
1388,09/26/24 10:45:00 AM,12.61,12.50,,,,
1389,09/26/24 11:00:00 AM,12.72,12.58,,,,
1390,09/26/24 11:15:00 AM,12.76,12.64,,,,
1391,09/26/24 11:30:00 AM,12.78,12.66,,,,
1392,09/26/24 11:45:00 AM,12.90,12.68,,,,
1393,09/26/24 12:00:00 PM,13.06,12.68,,,,
1394,09/26/24 12:15:00 PM,13.15,12.70,,,,
1395,09/26/24 12:30:00 PM,12.98,12.64,,,,
1396,09/26/24 12:45:00 PM,12.97,12.60,,,,
1397,09/26/24 01:00:00 PM,12.90,12.56,,,,
1398,09/26/24 01:15:00 PM,12.51,12.52,,,,
1399,09/26/24 01:30:00 PM,11.99,12.48,,,,
1400,09/26/24 01:45:00 PM,11.61,12.44,,,,
1401,09/26/24 02:00:00 PM,10.97,12.38,,,,
1402,09/26/24 02:15:00 PM,10.73,12.36,,,,
1403,09/26/24 02:30:00 PM,10.96,12.40,,,,
1404,09/26/24 02:45:00 PM,11.10,12.50,,,,
1405,09/26/24 03:00:00 PM,11.31,12.54,,,,
1406,09/26/24 03:15:00 PM,11.26,12.52,,,,
1407,09/26/24 03:30:00 PM,11.65,12.58,,,,
1408,09/26/24 03:45:00 PM,12.08,12.64,,,,
1409,09/26/24 04:00:00 PM,12.47,12.68,,,,
1410,09/26/24 04:15:00 PM,13.04,12.78,,,,
1411,09/26/24 04:30:00 PM,13.38,12.88,,,,
1412,09/26/24 04:45:00 PM,13.50,12.92,,,,
1413,09/26/24 05:00:00 PM,13.38,12.94,,,,
1414,09/26/24 05:15:00 PM,13.24,12.92,,,,
1415,09/26/24 05:30:00 PM,13.57,12.98,,,,
1416,09/26/24 05:45:00 PM,13.35,12.98,,,,
1417,09/26/24 06:00:00 PM,13.34,13.00,,,,
1418,09/26/24 06:15:00 PM,13.43,12.98,,,,
1419,09/26/24 06:30:00 PM,13.25,12.92,,,,
1420,09/26/24 06:45:00 PM,13.20,12.90,,,,
1421,09/26/24 07:00:00 PM,13.05,12.90,,,,
1422,09/26/24 07:15:00 PM,13.15,12.90,,,,
1423,09/26/24 07:30:00 PM,13.20,12.88,,,,
1424,09/26/24 07:45:00 PM,13.01,12.88,,,,
1425,09/26/24 08:00:00 PM,13.31,12.88,,,,
1426,09/26/24 08:15:00 PM,13.24,12.86,,,,
1427,09/26/24 08:30:00 PM,13.28,12.86,,,,
1428,09/26/24 08:45:00 PM,13.12,12.84,,,,
1429,09/26/24 09:00:00 PM,13.17,12.84,,,,
1430,09/26/24 09:15:00 PM,13.19,12.86,,,,
1431,09/26/24 09:30:00 PM,13.04,12.86,,,,
1432,09/26/24 09:45:00 PM,13.05,12.84,,,,
1433,09/26/24 10:00:00 PM,13.03,12.86,,,,
1434,09/26/24 10:15:00 PM,13.12,12.86,,,,
1435,09/26/24 10:30:00 PM,13.10,12.86,,,,
1436,09/26/24 10:45:00 PM,13.11,12.86,,,,
1437,09/26/24 11:00:00 PM,13.11,12.86,,,,
1438,09/26/24 11:15:00 PM,13.02,12.84,,,,
1439,09/26/24 11:30:00 PM,13.00,12.84,,,,
1440,09/26/24 11:45:00 PM,12.95,12.84,,,,
1441,09/27/24 12:00:00 AM,12.59,12.82,,,,
1442,09/27/24 12:15:00 AM,12.69,12.82,,,,
1443,09/27/24 12:30:00 AM,12.71,12.82,,,,
1444,09/27/24 12:45:00 AM,12.71,12.82,,,,
1445,09/27/24 01:00:00 AM,12.90,12.80,,,,
1446,09/27/24 01:15:00 AM,12.69,12.78,,,,
1447,09/27/24 01:30:00 AM,12.66,12.78,,,,
1448,09/27/24 01:45:00 AM,12.68,12.80,,,,
1449,09/27/24 02:00:00 AM,12.68,12.80,,,,
1450,09/27/24 02:15:00 AM,12.59,12.80,,,,
1451,09/27/24 02:30:00 AM,12.72,12.80,,,,
1452,09/27/24 02:45:00 AM,12.57,12.80,,,,
1453,09/27/24 03:00:00 AM,12.38,12.80,,,,
1454,09/27/24 03:15:00 AM,12.30,12.78,,,,
1455,09/27/24 03:30:00 AM,12.34,12.78,,,,
1456,09/27/24 03:45:00 AM,12.29,12.78,,,,
1457,09/27/24 04:00:00 AM,12.34,12.78,,,,
1458,09/27/24 04:15:00 AM,12.15,12.78,,,,
1459,09/27/24 04:30:00 AM,12.20,12.78,,,,
1460,09/27/24 04:45:00 AM,12.07,12.78,,,,
1461,09/27/24 05:00:00 AM,12.05,12.78,,,,
1462,09/27/24 05:15:00 AM,12.21,12.80,,,,
1463,09/27/24 05:30:00 AM,12.09,12.80,,,,
1464,09/27/24 05:45:00 AM,12.04,12.80,,,,
1465,09/27/24 06:00:00 AM,11.85,12.78,,,,
1466,09/27/24 06:15:00 AM,12.00,12.80,,,,
1467,09/27/24 06:30:00 AM,11.92,12.78,,,,
1468,09/27/24 06:45:00 AM,11.84,12.78,,,,
1469,09/27/24 07:00:00 AM,11.94,12.80,,,,
1470,09/27/24 07:15:00 AM,11.60,12.78,,,,
1471,09/27/24 07:30:00 AM,10.61,12.68,,,,
1472,09/27/24 07:45:00 AM,10.25,12.50,,,,
1473,09/27/24 08:00:00 AM,10.44,12.40,,,,
1474,09/27/24 08:15:00 AM,10.34,12.36,,,,
1475,09/27/24 08:30:00 AM,10.29,12.38,,,,
1476,09/27/24 08:45:00 AM,10.83,12.64,,,,
1477,09/27/24 09:00:00 AM,11.71,12.88,,,,
1478,09/27/24 09:15:00 AM,10.81,12.72,,,,
1479,09/27/24 09:30:00 AM,10.52,12.50,,,,
1480,09/27/24 09:45:00 AM,10.29,12.44,,,,
1481,09/27/24 10:00:00 AM,10.29,12.42,,,,
1482,09/27/24 10:15:00 AM,10.36,12.46,,,,
1483,09/27/24 10:30:00 AM,10.82,12.58,,,,
1484,09/27/24 10:45:00 AM,11.38,12.60,,,,
1485,09/27/24 11:00:00 AM,11.64,12.66,,,,
1486,09/27/24 11:15:00 AM,12.00,12.74,,,,
1487,09/27/24 11:30:00 AM,11.90,12.76,,,,
1488,09/27/24 11:45:00 AM,12.50,12.80,,,,
1489,09/27/24 12:00:00 PM,12.28,12.82,,,,
1490,09/27/24 12:15:00 PM,12.05,12.84,,,,
1491,09/27/24 12:30:00 PM,12.50,12.88,,,,
1492,09/27/24 12:45:00 PM,12.58,12.90,,,,
1493,09/27/24 01:00:00 PM,12.74,12.90,,,,
1494,09/27/24 01:15:00 PM,12.47,12.88,,,,
1495,09/27/24 01:30:00 PM,12.73,12.88,,,,
1496,09/27/24 01:45:00 PM,12.69,12.88,,,,
1497,09/27/24 02:00:00 PM,12.61,12.84,,,,
1498,09/27/24 02:15:00 PM,12.42,12.84,,,,
1499,09/27/24 02:30:00 PM,12.60,12.90,,,,
1500,09/27/24 02:45:00 PM,12.83,13.00,,,,
1501,09/27/24 03:00:00 PM,12.97,13.02,,,,
1502,09/27/24 03:15:00 PM,12.89,13.02,,,,
1503,09/27/24 03:30:00 PM,12.96,13.02,,,,
1504,09/27/24 03:45:00 PM,13.15,13.00,,,,
1505,09/27/24 04:00:00 PM,13.21,13.02,,,,
1506,09/27/24 04:15:00 PM,13.16,12.98,,,,
1507,09/27/24 04:30:00 PM,12.89,12.96,,,,
1508,09/27/24 04:45:00 PM,13.01,12.98,,,,
1509,09/27/24 05:00:00 PM,13.28,12.98,,,,
1510,09/27/24 05:15:00 PM,13.61,12.98,,,,
1511,09/27/24 05:30:00 PM,13.60,12.92,,,,
1512,09/27/24 05:45:00 PM,13.56,12.92,,,,
1513,09/27/24 06:00:00 PM,13.53,12.86,,,,
1514,09/27/24 06:15:00 PM,13.34,12.82,,,,
1515,09/27/24 06:30:00 PM,13.18,12.78,,,,
1516,09/27/24 06:45:00 PM,13.00,12.74,,,,
1517,09/27/24 07:00:00 PM,12.71,12.72,,,,
1518,09/27/24 07:15:00 PM,12.51,12.72,,,,
1519,09/27/24 07:30:00 PM,12.43,12.72,,,,
1520,09/27/24 07:45:00 PM,12.63,12.70,,,,
1521,09/27/24 08:00:00 PM,12.57,12.70,,,,
1522,09/27/24 08:15:00 PM,12.43,12.70,,,,
1523,09/27/24 08:30:00 PM,12.39,12.70,,,,
1524,09/27/24 08:45:00 PM,12.26,12.68,,,,
1525,09/27/24 09:00:00 PM,12.50,12.70,,,,
1526,09/27/24 09:15:00 PM,12.66,12.68,,,,
1527,09/27/24 09:30:00 PM,12.53,12.64,,,,
1528,09/27/24 09:45:00 PM,12.50,12.62,,,,
1529,09/27/24 10:00:00 PM,12.45,12.60,,,,
1530,09/27/24 10:15:00 PM,12.27,12.58,,,,
1531,09/27/24 10:30:00 PM,12.41,12.58,,,,
1532,09/27/24 10:45:00 PM,12.29,12.58,,,,
1533,09/27/24 11:00:00 PM,12.30,12.58,,,,
1534,09/27/24 11:15:00 PM,12.23,12.56,,,,
1535,09/27/24 11:30:00 PM,12.20,12.58,,,,
1536,09/27/24 11:45:00 PM,12.17,12.56,,,,
1537,09/28/24 12:00:00 AM,11.97,12.54,,,,
1538,09/28/24 12:15:00 AM,11.83,12.54,,,,
1539,09/28/24 12:30:00 AM,11.95,12.52,,,,
1540,09/28/24 12:45:00 AM,11.87,12.50,,,,
1541,09/28/24 01:00:00 AM,11.80,12.50,,,,
1542,09/28/24 01:15:00 AM,11.79,12.48,,,,
1543,09/28/24 01:30:00 AM,11.90,12.46,,,,
1544,09/28/24 01:45:00 AM,11.86,12.44,,,,
1545,09/28/24 02:00:00 AM,11.99,12.44,,,,
1546,09/28/24 02:15:00 AM,11.83,12.42,,,,
1547,09/28/24 02:30:00 AM,11.91,12.42,,,,
1548,09/28/24 02:45:00 AM,11.84,12.40,,,,
1549,09/28/24 03:00:00 AM,11.71,12.38,,,,
1550,09/28/24 03:15:00 AM,11.78,12.36,,,,
1551,09/28/24 03:30:00 AM,11.90,12.36,,,,
1552,09/28/24 03:45:00 AM,11.69,12.34,,,,
1553,09/28/24 04:00:00 AM,11.76,12.34,,,,
1554,09/28/24 04:15:00 AM,11.71,12.32,,,,
1555,09/28/24 04:30:00 AM,11.62,12.30,,,,
1556,09/28/24 04:45:00 AM,11.73,12.28,,,,
1557,09/28/24 05:00:00 AM,11.67,12.24,,,,
1558,09/28/24 05:15:00 AM,11.67,12.26,,,,
1559,09/28/24 05:30:00 AM,11.71,12.24,,,,
1560,09/28/24 05:45:00 AM,11.75,12.22,,,,
1561,09/28/24 06:00:00 AM,11.63,12.18,,,,
1562,09/28/24 06:15:00 AM,11.45,12.20,,,,
1563,09/28/24 06:30:00 AM,11.69,12.18,,,,
1564,09/28/24 06:45:00 AM,11.76,12.18,,,,
1565,09/28/24 07:00:00 AM,11.67,12.20,,,,
1566,09/28/24 07:15:00 AM,11.73,12.22,,,,
1567,09/28/24 07:30:00 AM,11.78,12.26,,,,
1568,09/28/24 07:45:00 AM,11.95,12.30,,,,
1569,09/28/24 08:00:00 AM,11.73,12.36,,,,
1570,09/28/24 08:15:00 AM,11.98,12.40,,,,
1571,09/28/24 08:30:00 AM,12.07,12.46,,,,
1572,09/28/24 08:45:00 AM,12.05,12.50,,,,
1573,09/28/24 09:00:00 AM,11.99,12.52,,,,
1574,09/28/24 09:15:00 AM,12.09,12.54,,,,
1575,09/28/24 09:30:00 AM,12.26,12.56,,,,
1576,09/28/24 09:45:00 AM,12.38,12.58,,,,
1577,09/28/24 10:00:00 AM,12.60,12.60,,,,
1578,09/28/24 10:15:00 AM,12.50,12.60,,,,
1579,09/28/24 10:30:00 AM,12.49,12.60,,,,
1580,09/28/24 10:45:00 AM,12.56,12.60,,,,
1581,09/28/24 11:00:00 AM,13.00,12.62,,,,
1582,09/28/24 11:15:00 AM,13.01,12.64,,,,
1583,09/28/24 11:30:00 AM,12.91,12.64,,,,
1584,09/28/24 11:45:00 AM,12.87,12.62,,,,
1585,09/28/24 12:00:00 PM,12.54,12.58,,,,
1586,09/28/24 12:15:00 PM,12.64,12.58,,,,
1587,09/28/24 12:30:00 PM,12.52,12.58,,,,
1588,09/28/24 12:45:00 PM,12.19,12.56,,,,
1589,09/28/24 01:00:00 PM,12.15,12.56,,,,
1590,09/28/24 01:15:00 PM,11.85,12.56,,,,
1591,09/28/24 01:30:00 PM,11.95,12.54,,,,
1592,09/28/24 01:45:00 PM,11.95,12.56,,,,
1593,09/28/24 02:00:00 PM,11.99,12.54,,,,
1594,09/28/24 02:15:00 PM,11.99,12.54,,,,
1595,09/28/24 02:30:00 PM,11.92,12.54,,,,
1596,09/28/24 02:45:00 PM,12.01,12.60,,,,
1597,09/28/24 03:00:00 PM,12.09,12.68,,,,
1598,09/28/24 03:15:00 PM,12.34,12.84,,,,
1599,09/28/24 03:30:00 PM,12.39,12.82,,,,
1600,09/28/24 03:45:00 PM,12.37,12.84,,,,
1601,09/28/24 04:00:00 PM,12.37,12.82,,,,
1602,09/28/24 04:15:00 PM,12.16,12.80,,,,
1603,09/28/24 04:30:00 PM,12.60,12.92,,,,
1604,09/28/24 04:45:00 PM,12.34,12.86,,,,
1605,09/28/24 05:00:00 PM,12.41,12.92,,,,
1606,09/28/24 05:15:00 PM,12.90,12.94,,,,
1607,09/28/24 05:30:00 PM,12.51,12.88,,,,
1608,09/28/24 05:45:00 PM,12.17,12.80,,,,
1609,09/28/24 06:00:00 PM,12.15,12.76,,,,
1610,09/28/24 06:15:00 PM,12.28,12.76,,,,
1611,09/28/24 06:30:00 PM,12.57,12.74,,,,
1612,09/28/24 06:45:00 PM,12.28,12.70,,,,
1613,09/28/24 07:00:00 PM,12.73,12.66,,,,
1614,09/28/24 07:15:00 PM,12.58,12.62,,,,
1615,09/28/24 07:30:00 PM,12.63,12.60,,,,
1616,09/28/24 07:45:00 PM,12.74,12.58,,,,
1617,09/28/24 08:00:00 PM,12.52,12.58,,,,
1618,09/28/24 08:15:00 PM,12.49,12.56,,,,
1619,09/28/24 08:30:00 PM,12.58,12.56,,,,
1620,09/28/24 08:45:00 PM,12.44,12.56,,,,
1621,09/28/24 09:00:00 PM,12.27,12.52,,,,
1622,09/28/24 09:15:00 PM,12.23,12.50,,,,
1623,09/28/24 09:30:00 PM,12.46,12.52,,,,
