"Plot Title: DO_Logger_11"
"#","Date Time, GMT+12:00","DO conc, mg/L (LGR S/N: 21868807, SEN S/N: 21868807, LBL: mg/l)","Temp, °C (LGR S/N: 21868807, SEN S/N: 21868807, LBL: Deg C)","Coupler Attached (LGR S/N: 21868807)","Host Connected (LGR S/N: 21868807)","Stopped (LGR S/N: 21868807)","End Of File (LGR S/N: 21868807)"
1142,09/23/24 09:15:00 PM,11.78,12.64,,,,
1143,09/23/24 09:30:00 PM,11.55,12.62,,,,
1144,09/23/24 09:45:00 PM,11.51,12.64,,,,
1145,09/23/24 10:00:00 PM,11.47,12.64,,,,
1146,09/23/24 10:15:00 PM,11.57,12.64,,,,
1147,09/23/24 10:30:00 PM,11.61,12.64,,,,
1148,09/23/24 10:45:00 PM,11.81,12.64,,,,
1149,09/23/24 11:00:00 PM,11.58,12.66,,,,
1150,09/23/24 11:15:00 PM,11.46,12.66,,,,
1151,09/23/24 11:30:00 PM,11.35,12.66,,,,
1152,09/23/24 11:45:00 PM,11.36,12.62,,,,
1153,09/24/24 12:00:00 AM,11.40,12.58,,,,
1154,09/24/24 12:15:00 AM,11.27,12.56,,,,
1155,09/24/24 12:30:00 AM,11.30,12.52,,,,
1156,09/24/24 12:45:00 AM,11.39,12.48,,,,
1157,09/24/24 01:00:00 AM,11.71,12.52,,,,
1158,09/24/24 01:15:00 AM,11.22,12.54,,,,
1159,09/24/24 01:30:00 AM,12.09,12.56,,,,
1160,09/24/24 01:45:00 AM,11.33,12.56,,,,
1161,09/24/24 02:00:00 AM,10.73,12.56,,,,
1162,09/24/24 02:15:00 AM,10.42,12.54,,,,
1163,09/24/24 02:30:00 AM,10.63,12.50,,,,
1164,09/24/24 02:45:00 AM,10.77,12.50,,,,
1165,09/24/24 03:00:00 AM,10.79,12.50,,,,
1166,09/24/24 03:15:00 AM,10.75,12.48,,,,
1167,09/24/24 03:30:00 AM,10.87,12.44,,,,
1168,09/24/24 03:45:00 AM,10.92,12.40,,,,
1169,09/24/24 04:00:00 AM,11.38,12.40,,,,
1170,09/24/24 04:15:00 AM,10.96,12.40,,,,
1171,09/24/24 04:30:00 AM,11.19,12.42,,,,
1172,09/24/24 04:45:00 AM,10.63,12.42,,,,
1173,09/24/24 05:00:00 AM,10.68,12.40,,,,
1174,09/24/24 05:15:00 AM,10.58,12.38,,,,
1175,09/24/24 05:30:00 AM,10.56,12.38,,,,
1176,09/24/24 05:45:00 AM,10.46,12.36,,,,
1177,09/24/24 06:00:00 AM,10.30,12.38,,,,
1178,09/24/24 06:15:00 AM,10.06,12.36,,,,
1179,09/24/24 06:30:00 AM,11.10,12.34,,,,
1180,09/24/24 06:45:00 AM,11.02,12.32,,,,
1181,09/24/24 07:00:00 AM,10.74,12.34,,,,
1182,09/24/24 07:15:00 AM,11.25,12.40,,,,
1183,09/24/24 07:30:00 AM,10.73,12.44,,,,
1184,09/24/24 07:45:00 AM,11.64,12.50,,,,
1185,09/24/24 08:00:00 AM,12.19,12.54,,,,
1186,09/24/24 08:15:00 AM,12.13,12.56,,,,
1187,09/24/24 08:30:00 AM,12.03,12.58,,,,
1188,09/24/24 08:45:00 AM,11.53,12.58,,,,
1189,09/24/24 09:00:00 AM,10.87,12.56,,,,
1190,09/24/24 09:15:00 AM,10.74,12.50,,,,
1191,09/24/24 09:30:00 AM,10.59,12.44,,,,
1192,09/24/24 09:45:00 AM,11.77,12.50,,,,
1193,09/24/24 10:00:00 AM,11.64,12.52,,,,
1194,09/24/24 10:15:00 AM,11.56,12.48,,,,
1195,09/24/24 10:30:00 AM,11.39,12.44,,,,
1196,09/24/24 10:45:00 AM,12.19,12.56,,,,
1197,09/24/24 11:00:00 AM,12.27,12.60,,,,
1198,09/24/24 11:15:00 AM,12.34,12.64,,,,
1199,09/24/24 11:30:00 AM,12.36,12.68,,,,
1200,09/24/24 11:45:00 AM,12.38,12.70,,,,
1201,09/24/24 12:00:00 PM,12.19,12.66,,,,
1202,09/24/24 12:15:00 PM,11.78,12.58,,,,
1203,09/24/24 12:30:00 PM,11.53,12.52,,,,
1204,09/24/24 12:45:00 PM,11.40,12.48,,,,
1205,09/24/24 01:00:00 PM,11.89,12.56,,,,
1206,09/24/24 01:15:00 PM,12.18,12.62,,,,
1207,09/24/24 01:30:00 PM,12.23,12.62,,,,
1208,09/24/24 01:45:00 PM,12.23,12.62,,,,
1209,09/24/24 02:00:00 PM,12.40,12.64,,,,
1210,09/24/24 02:15:00 PM,12.59,12.68,,,,
1211,09/24/24 02:30:00 PM,12.65,12.74,,,,
1212,09/24/24 02:45:00 PM,12.67,12.76,,,,
1213,09/24/24 03:00:00 PM,12.66,12.76,,,,
1214,09/24/24 03:15:00 PM,12.66,12.78,,,,
1215,09/24/24 03:30:00 PM,12.68,12.78,,,,
1216,09/24/24 03:45:00 PM,12.63,12.78,,,,
1217,09/24/24 04:00:00 PM,12.63,12.80,,,,
1218,09/24/24 04:15:00 PM,12.63,12.80,,,,
1219,09/24/24 04:30:00 PM,12.56,12.80,,,,
1220,09/24/24 04:45:00 PM,12.50,12.78,,,,
1221,09/24/24 05:00:00 PM,12.51,12.78,,,,
1222,09/24/24 05:15:00 PM,12.40,12.76,,,,
1223,09/24/24 05:30:00 PM,12.22,12.72,,,,
1224,09/24/24 05:45:00 PM,12.13,12.72,,,,
1225,09/24/24 06:00:00 PM,12.06,12.72,,,,
1226,09/24/24 06:15:00 PM,12.18,12.74,,,,
1227,09/24/24 06:30:00 PM,12.27,12.74,,,,
1228,09/24/24 06:45:00 PM,11.82,12.74,,,,
1229,09/24/24 07:00:00 PM,11.20,12.72,,,,
1230,09/24/24 07:15:00 PM,11.93,12.72,,,,
1231,09/24/24 07:30:00 PM,11.96,12.70,,,,
1232,09/24/24 07:45:00 PM,11.82,12.70,,,,
1233,09/24/24 08:00:00 PM,11.83,12.68,,,,
1234,09/24/24 08:15:00 PM,11.75,12.66,,,,
1235,09/24/24 08:30:00 PM,11.71,12.64,,,,
1236,09/24/24 08:45:00 PM,11.72,12.60,,,,
1237,09/24/24 09:00:00 PM,11.43,12.52,,,,
1238,09/24/24 09:15:00 PM,11.42,12.52,,,,
1239,09/24/24 09:30:00 PM,11.25,12.44,,,,
1240,09/24/24 09:45:00 PM,11.34,12.40,,,,
1241,09/24/24 10:00:00 PM,11.53,12.42,,,,
1242,09/24/24 10:15:00 PM,11.40,12.38,,,,
1243,09/24/24 10:30:00 PM,11.37,12.34,,,,
1244,09/24/24 10:45:00 PM,11.49,12.34,,,,
1245,09/24/24 11:00:00 PM,11.26,12.32,,,,
1246,09/24/24 11:15:00 PM,10.99,12.28,,,,
1247,09/24/24 11:30:00 PM,10.78,12.30,,,,
1248,09/24/24 11:45:00 PM,10.63,12.28,,,,
1249,09/25/24 12:00:00 AM,10.34,12.26,,,,
1250,09/25/24 12:15:00 AM,10.33,12.22,,,,
1251,09/25/24 12:30:00 AM,10.79,12.24,,,,
1252,09/25/24 12:45:00 AM,10.40,12.26,,,,
1253,09/25/24 01:00:00 AM,10.60,12.20,,,,
1254,09/25/24 01:15:00 AM,10.51,12.16,,,,
1255,09/25/24 01:30:00 AM,10.48,12.12,,,,
1256,09/25/24 01:45:00 AM,10.58,12.12,,,,
1257,09/25/24 02:00:00 AM,10.47,12.06,,,,
1258,09/25/24 02:15:00 AM,10.55,12.02,,,,
1259,09/25/24 02:30:00 AM,10.43,12.04,,,,
1260,09/25/24 02:45:00 AM,10.35,12.08,,,,
1261,09/25/24 03:00:00 AM,10.40,12.08,,,,
1262,09/25/24 03:15:00 AM,10.64,12.08,,,,
1263,09/25/24 03:30:00 AM,10.42,12.02,,,,
1264,09/25/24 03:45:00 AM,10.50,11.98,,,,
1265,09/25/24 04:00:00 AM,10.61,11.96,,,,
1266,09/25/24 04:15:00 AM,10.59,11.94,,,,
1267,09/25/24 04:30:00 AM,10.92,12.00,,,,
1268,09/25/24 04:45:00 AM,10.41,12.00,,,,
1269,09/25/24 05:00:00 AM,10.33,12.00,,,,
1270,09/25/24 05:15:00 AM,10.34,12.00,,,,
1271,09/25/24 05:30:00 AM,10.32,11.94,,,,
1272,09/25/24 05:45:00 AM,10.30,11.88,,,,
1273,09/25/24 06:00:00 AM,10.33,11.86,,,,
1274,09/25/24 06:15:00 AM,10.65,11.82,,,,
1275,09/25/24 06:30:00 AM,10.75,11.80,,,,
1276,09/25/24 06:45:00 AM,10.64,11.80,,,,
1277,09/25/24 07:00:00 AM,10.83,11.86,,,,
1278,09/25/24 07:15:00 AM,11.12,11.92,,,,
1279,09/25/24 07:30:00 AM,10.75,11.98,,,,
1280,09/25/24 07:45:00 AM,10.81,12.04,,,,
1281,09/25/24 08:00:00 AM,10.46,12.10,,,,
1282,09/25/24 08:15:00 AM,10.26,12.18,,,,
1283,09/25/24 08:30:00 AM,10.90,12.22,,,,
1284,09/25/24 08:45:00 AM,10.53,12.26,,,,
1285,09/25/24 09:00:00 AM,10.14,12.30,,,,
1286,09/25/24 09:15:00 AM,9.63,12.32,,,,
1287,09/25/24 09:30:00 AM,9.27,12.38,,,,
1288,09/25/24 09:45:00 AM,9.70,12.46,,,,
1289,09/25/24 10:00:00 AM,9.94,12.54,,,,
1290,09/25/24 10:15:00 AM,10.98,12.62,,,,
1291,09/25/24 10:30:00 AM,10.94,12.68,,,,
1292,09/25/24 10:45:00 AM,9.92,12.72,,,,
1293,09/25/24 11:00:00 AM,10.70,12.82,,,,
1294,09/25/24 11:15:00 AM,11.28,13.00,,,,
1295,09/25/24 11:30:00 AM,11.34,13.20,,,,
1296,09/25/24 11:45:00 AM,11.38,13.32,,,,
1297,09/25/24 12:00:00 PM,11.01,13.36,,,,
1298,09/25/24 12:15:00 PM,10.56,13.26,,,,
1299,09/25/24 12:30:00 PM,11.86,13.26,,,,
1300,09/25/24 12:45:00 PM,12.23,13.28,,,,
1301,09/25/24 01:00:00 PM,11.69,13.30,,,,
1302,09/25/24 01:15:00 PM,11.18,13.32,,,,
1303,09/25/24 01:30:00 PM,11.20,13.38,,,,
1304,09/25/24 01:45:00 PM,11.78,13.40,,,,
1305,09/25/24 02:00:00 PM,11.48,13.38,,,,
1306,09/25/24 02:15:00 PM,12.62,13.36,,,,
1307,09/25/24 02:30:00 PM,11.77,13.38,,,,
1308,09/25/24 02:45:00 PM,11.04,13.38,,,,
1309,09/25/24 03:00:00 PM,11.48,13.40,,,,
1310,09/25/24 03:15:00 PM,11.71,13.36,,,,
1311,09/25/24 03:30:00 PM,11.33,13.32,,,,
1312,09/25/24 03:45:00 PM,11.25,13.30,,,,
1313,09/25/24 04:00:00 PM,11.70,13.26,,,,
1314,09/25/24 04:15:00 PM,12.04,13.16,,,,
1315,09/25/24 04:30:00 PM,12.16,13.02,,,,
1316,09/25/24 04:45:00 PM,11.64,12.90,,,,
1317,09/25/24 05:00:00 PM,11.07,12.80,,,,
1318,09/25/24 05:15:00 PM,10.50,12.74,,,,
1319,09/25/24 05:30:00 PM,10.00,12.68,,,,
1320,09/25/24 05:45:00 PM,10.59,12.64,,,,
1321,09/25/24 06:00:00 PM,10.17,12.64,,,,
1322,09/25/24 06:15:00 PM,9.63,12.52,,,,
1323,09/25/24 06:30:00 PM,10.14,12.38,,,,
1324,09/25/24 06:45:00 PM,10.16,12.36,,,,
1325,09/25/24 07:00:00 PM,11.29,12.82,,,,
1326,09/25/24 07:15:00 PM,11.73,13.30,,,,
1327,09/25/24 07:30:00 PM,11.61,13.52,,,,
1328,09/25/24 07:45:00 PM,11.28,13.60,,,,
1329,09/25/24 08:00:00 PM,10.90,13.62,,,,
1330,09/25/24 08:15:00 PM,10.53,13.60,,,,
1331,09/25/24 08:30:00 PM,10.57,13.54,,,,
1332,09/25/24 08:45:00 PM,10.22,13.52,,,,
1333,09/25/24 09:00:00 PM,9.62,13.48,,,,
1334,09/25/24 09:15:00 PM,9.28,13.42,,,,
1335,09/25/24 09:30:00 PM,9.53,13.24,,,,
1336,09/25/24 09:45:00 PM,10.90,13.10,,,,
1337,09/25/24 10:00:00 PM,11.62,13.02,,,,
1338,09/25/24 10:15:00 PM,11.27,13.02,,,,
1339,09/25/24 10:30:00 PM,11.08,12.98,,,,
1340,09/25/24 10:45:00 PM,11.19,12.96,,,,
1341,09/25/24 11:00:00 PM,11.19,12.94,,,,
1342,09/25/24 11:15:00 PM,11.43,12.92,,,,
1343,09/25/24 11:30:00 PM,11.72,12.88,,,,
1344,09/25/24 11:45:00 PM,11.83,12.86,,,,
1345,09/26/24 12:00:00 AM,11.65,12.92,,,,
1346,09/26/24 12:15:00 AM,11.39,12.96,,,,
1347,09/26/24 12:30:00 AM,11.20,12.98,,,,
1348,09/26/24 12:45:00 AM,11.16,12.94,,,,
1349,09/26/24 01:00:00 AM,10.92,12.90,,,,
1350,09/26/24 01:15:00 AM,11.00,12.88,,,,
1351,09/26/24 01:30:00 AM,11.13,12.78,,,,
1352,09/26/24 01:45:00 AM,11.21,12.76,,,,
1353,09/26/24 02:00:00 AM,11.21,12.74,,,,
1354,09/26/24 02:15:00 AM,11.12,12.72,,,,
1355,09/26/24 02:30:00 AM,11.05,12.68,,,,
1356,09/26/24 02:45:00 AM,10.87,12.62,,,,
1357,09/26/24 03:00:00 AM,10.50,12.60,,,,
1358,09/26/24 03:15:00 AM,10.32,12.58,,,,
1359,09/26/24 03:30:00 AM,10.53,12.54,,,,
1360,09/26/24 03:45:00 AM,10.70,12.46,,,,
1361,09/26/24 04:00:00 AM,10.81,12.38,,,,
1362,09/26/24 04:15:00 AM,10.77,12.38,,,,
1363,09/26/24 04:30:00 AM,10.74,12.36,,,,
1364,09/26/24 04:45:00 AM,10.72,12.38,,,,
1365,09/26/24 05:00:00 AM,10.77,12.36,,,,
1366,09/26/24 05:15:00 AM,10.67,12.34,,,,
1367,09/26/24 05:30:00 AM,11.17,12.34,,,,
1368,09/26/24 05:45:00 AM,10.73,12.34,,,,
1369,09/26/24 06:00:00 AM,10.32,12.34,,,,
1370,09/26/24 06:15:00 AM,10.50,12.34,,,,
1371,09/26/24 06:30:00 AM,10.82,12.32,,,,
1372,09/26/24 06:45:00 AM,11.03,12.32,,,,
1373,09/26/24 07:00:00 AM,10.75,12.34,,,,
1374,09/26/24 07:15:00 AM,10.83,12.36,,,,
1375,09/26/24 07:30:00 AM,10.56,12.40,,,,
1376,09/26/24 07:45:00 AM,10.33,12.42,,,,
1377,09/26/24 08:00:00 AM,10.12,12.46,,,,
1378,09/26/24 08:15:00 AM,10.66,12.52,,,,
1379,09/26/24 08:30:00 AM,11.68,12.56,,,,
1380,09/26/24 08:45:00 AM,11.51,12.58,,,,
1381,09/26/24 09:00:00 AM,11.87,12.62,,,,
1382,09/26/24 09:15:00 AM,12.16,12.66,,,,
1383,09/26/24 09:30:00 AM,11.81,12.66,,,,
1384,09/26/24 09:45:00 AM,11.52,12.66,,,,
1385,09/26/24 10:00:00 AM,11.78,12.64,,,,
1386,09/26/24 10:15:00 AM,11.66,12.60,,,,
1387,09/26/24 10:30:00 AM,11.21,12.62,,,,
1388,09/26/24 10:45:00 AM,11.93,12.66,,,,
1389,09/26/24 11:00:00 AM,12.08,12.70,,,,
1390,09/26/24 11:15:00 AM,12.13,12.76,,,,
1391,09/26/24 11:30:00 AM,11.69,12.78,,,,
1392,09/26/24 11:45:00 AM,11.78,12.80,,,,
1393,09/26/24 12:00:00 PM,12.07,12.80,,,,
1394,09/26/24 12:15:00 PM,11.20,12.80,,,,
1395,09/26/24 12:30:00 PM,12.43,12.82,,,,
1396,09/26/24 12:45:00 PM,13.09,12.80,,,,
1397,09/26/24 01:00:00 PM,12.92,12.80,,,,
1398,09/26/24 01:15:00 PM,13.02,12.76,,,,
1399,09/26/24 01:30:00 PM,12.69,12.74,,,,
1400,09/26/24 01:45:00 PM,12.48,12.72,,,,
1401,09/26/24 02:00:00 PM,11.30,12.66,,,,
1402,09/26/24 02:15:00 PM,10.95,12.60,,,,
1403,09/26/24 02:30:00 PM,10.15,12.58,,,,
1404,09/26/24 02:45:00 PM,10.43,12.58,,,,
1405,09/26/24 03:00:00 PM,10.27,12.64,,,,
1406,09/26/24 03:15:00 PM,10.16,12.66,,,,
1407,09/26/24 03:30:00 PM,10.00,12.66,,,,
1408,09/26/24 03:45:00 PM,10.94,12.74,,,,
1409,09/26/24 04:00:00 PM,10.66,12.80,,,,
1410,09/26/24 04:15:00 PM,10.70,12.82,,,,
1411,09/26/24 04:30:00 PM,12.43,12.92,,,,
1412,09/26/24 04:45:00 PM,11.92,12.98,,,,
1413,09/26/24 05:00:00 PM,11.79,13.00,,,,
1414,09/26/24 05:15:00 PM,12.40,13.00,,,,
1415,09/26/24 05:30:00 PM,11.71,13.00,,,,
1416,09/26/24 05:45:00 PM,11.60,13.02,,,,
1417,09/26/24 06:00:00 PM,12.53,13.04,,,,
1418,09/26/24 06:15:00 PM,12.28,13.06,,,,
1419,09/26/24 06:30:00 PM,12.71,13.06,,,,
1420,09/26/24 06:45:00 PM,12.54,13.04,,,,
1421,09/26/24 07:00:00 PM,12.18,13.04,,,,
1422,09/26/24 07:15:00 PM,11.86,13.02,,,,
1423,09/26/24 07:30:00 PM,12.49,13.00,,,,
1424,09/26/24 07:45:00 PM,11.87,12.94,,,,
1425,09/26/24 08:00:00 PM,12.22,12.94,,,,
1426,09/26/24 08:15:00 PM,11.90,12.92,,,,
1427,09/26/24 08:30:00 PM,11.80,12.88,,,,
1428,09/26/24 08:45:00 PM,12.04,12.84,,,,
1429,09/26/24 09:00:00 PM,12.05,12.84,,,,
1430,09/26/24 09:15:00 PM,11.91,12.84,,,,
1431,09/26/24 09:30:00 PM,11.77,12.88,,,,
1432,09/26/24 09:45:00 PM,11.91,12.86,,,,
1433,09/26/24 10:00:00 PM,11.92,12.84,,,,
1434,09/26/24 10:15:00 PM,11.93,12.84,,,,
1435,09/26/24 10:30:00 PM,11.75,12.86,,,,
1436,09/26/24 10:45:00 PM,11.68,12.86,,,,
1437,09/26/24 11:00:00 PM,11.63,12.88,,,,
1438,09/26/24 11:15:00 PM,11.61,12.90,,,,
1439,09/26/24 11:30:00 PM,11.44,12.92,,,,
1440,09/26/24 11:45:00 PM,11.30,12.94,,,,
1441,09/27/24 12:00:00 AM,11.87,12.94,,,,
1442,09/27/24 12:15:00 AM,12.04,12.94,,,,
1443,09/27/24 12:30:00 AM,11.88,12.94,,,,
1444,09/27/24 12:45:00 AM,11.81,12.96,,,,
1445,09/27/24 01:00:00 AM,10.09,12.96,,,,
1446,09/27/24 01:15:00 AM,8.98,12.94,,,,
1447,09/27/24 01:30:00 AM,8.92,12.92,,,,
1448,09/27/24 01:45:00 AM,8.76,12.90,,,,
1449,09/27/24 02:00:00 AM,8.52,12.88,,,,
1450,09/27/24 02:15:00 AM,10.04,12.88,,,,
1451,09/27/24 02:30:00 AM,10.69,12.90,,,,
1452,09/27/24 02:45:00 AM,10.72,12.90,,,,
1453,09/27/24 03:00:00 AM,10.79,12.90,,,,
1454,09/27/24 03:15:00 AM,10.53,12.90,,,,
1455,09/27/24 03:30:00 AM,10.67,12.90,,,,
1456,09/27/24 03:45:00 AM,11.14,12.92,,,,
1457,09/27/24 04:00:00 AM,11.45,12.92,,,,
1458,09/27/24 04:15:00 AM,11.23,12.92,,,,
1459,09/27/24 04:30:00 AM,11.63,12.92,,,,
1460,09/27/24 04:45:00 AM,11.34,12.90,,,,
1461,09/27/24 05:00:00 AM,11.47,12.92,,,,
1462,09/27/24 05:15:00 AM,11.51,12.92,,,,
1463,09/27/24 05:30:00 AM,11.58,12.92,,,,
1464,09/27/24 05:45:00 AM,11.71,12.92,,,,
1465,09/27/24 06:00:00 AM,11.42,12.92,,,,
1466,09/27/24 06:15:00 AM,11.31,12.92,,,,
1467,09/27/24 06:30:00 AM,11.53,12.92,,,,
1468,09/27/24 06:45:00 AM,11.54,12.92,,,,
1469,09/27/24 07:00:00 AM,11.35,12.92,,,,
1470,09/27/24 07:15:00 AM,11.14,12.90,,,,
1471,09/27/24 07:30:00 AM,10.67,12.84,,,,
1472,09/27/24 07:45:00 AM,10.18,12.70,,,,
1473,09/27/24 08:00:00 AM,9.97,12.60,,,,
1474,09/27/24 08:15:00 AM,10.12,12.54,,,,
1475,09/27/24 08:30:00 AM,10.30,12.50,,,,
1476,09/27/24 08:45:00 AM,10.34,12.56,,,,
1477,09/27/24 09:00:00 AM,11.89,12.72,,,,
1478,09/27/24 09:15:00 AM,11.68,12.80,,,,
1479,09/27/24 09:30:00 AM,11.25,12.70,,,,
1480,09/27/24 09:45:00 AM,10.55,12.62,,,,
1481,09/27/24 10:00:00 AM,10.68,12.58,,,,
1482,09/27/24 10:15:00 AM,10.53,12.56,,,,
1483,09/27/24 10:30:00 AM,10.11,12.60,,,,
1484,09/27/24 10:45:00 AM,9.54,12.66,,,,
1485,09/27/24 11:00:00 AM,9.90,12.70,,,,
1486,09/27/24 11:15:00 AM,10.23,12.78,,,,
1487,09/27/24 11:30:00 AM,11.44,12.84,,,,
1488,09/27/24 11:45:00 AM,11.02,12.88,,,,
1489,09/27/24 12:00:00 PM,10.74,12.90,,,,
1490,09/27/24 12:15:00 PM,11.38,12.94,,,,
1491,09/27/24 12:30:00 PM,11.73,12.94,,,,
1492,09/27/24 12:45:00 PM,11.66,12.96,,,,
1493,09/27/24 01:00:00 PM,12.06,12.98,,,,
1494,09/27/24 01:15:00 PM,10.98,12.98,,,,
1495,09/27/24 01:30:00 PM,11.26,13.00,,,,
1496,09/27/24 01:45:00 PM,11.51,13.00,,,,
1497,09/27/24 02:00:00 PM,11.02,13.00,,,,
1498,09/27/24 02:15:00 PM,10.85,13.06,,,,
1499,09/27/24 02:30:00 PM,11.30,13.12,,,,
1500,09/27/24 02:45:00 PM,11.10,13.14,,,,
1501,09/27/24 03:00:00 PM,12.58,13.14,,,,
1502,09/27/24 03:15:00 PM,12.54,13.14,,,,
1503,09/27/24 03:30:00 PM,12.27,13.14,,,,
1504,09/27/24 03:45:00 PM,11.95,13.12,,,,
1505,09/27/24 04:00:00 PM,11.08,13.10,,,,
1506,09/27/24 04:15:00 PM,11.37,13.10,,,,
1507,09/27/24 04:30:00 PM,11.97,13.08,,,,
1508,09/27/24 04:45:00 PM,11.07,13.08,,,,
1509,09/27/24 05:00:00 PM,10.93,13.06,,,,
1510,09/27/24 05:15:00 PM,12.01,13.06,,,,
1511,09/27/24 05:30:00 PM,12.36,13.06,,,,
1512,09/27/24 05:45:00 PM,11.93,13.06,,,,
1513,09/27/24 06:00:00 PM,11.01,13.04,,,,
1514,09/27/24 06:15:00 PM,10.37,13.02,,,,
1515,09/27/24 06:30:00 PM,10.84,12.96,,,,
1516,09/27/24 06:45:00 PM,11.03,12.88,,,,
1517,09/27/24 07:00:00 PM,11.81,12.82,,,,
1518,09/27/24 07:15:00 PM,11.38,12.80,,,,
1519,09/27/24 07:30:00 PM,10.91,12.80,,,,
1520,09/27/24 07:45:00 PM,11.19,12.80,,,,
1521,09/27/24 08:00:00 PM,11.34,12.78,,,,
1522,09/27/24 08:15:00 PM,11.37,12.78,,,,
1523,09/27/24 08:30:00 PM,11.31,12.76,,,,
1524,09/27/24 08:45:00 PM,11.37,12.76,,,,
1525,09/27/24 09:00:00 PM,11.43,12.72,,,,
1526,09/27/24 09:15:00 PM,11.25,12.72,,,,
1527,09/27/24 09:30:00 PM,11.13,12.70,,,,
1528,09/27/24 09:45:00 PM,11.64,12.70,,,,
1529,09/27/24 10:00:00 PM,11.30,12.70,,,,
1530,09/27/24 10:15:00 PM,11.16,12.68,,,,
1531,09/27/24 10:30:00 PM,10.98,12.68,,,,
1532,09/27/24 10:45:00 PM,10.88,12.70,,,,
1533,09/27/24 11:00:00 PM,10.55,12.72,,,,
1534,09/27/24 11:15:00 PM,10.25,12.72,,,,
1535,09/27/24 11:30:00 PM,9.48,12.74,,,,
1536,09/27/24 11:45:00 PM,9.36,12.72,,,,
1537,09/28/24 12:00:00 AM,9.36,12.70,,,,
1538,09/28/24 12:15:00 AM,9.79,12.64,,,,
1539,09/28/24 12:30:00 AM,10.06,12.60,,,,
1540,09/28/24 12:45:00 AM,10.23,12.60,,,,
1541,09/28/24 01:00:00 AM,10.30,12.56,,,,
1542,09/28/24 01:15:00 AM,10.39,12.54,,,,
1543,09/28/24 01:30:00 AM,10.41,12.50,,,,
1544,09/28/24 01:45:00 AM,10.81,12.44,,,,
1545,09/28/24 02:00:00 AM,10.93,12.36,,,,
1546,09/28/24 02:15:00 AM,11.11,12.36,,,,
1547,09/28/24 02:30:00 AM,11.10,12.30,,,,
1548,09/28/24 02:45:00 AM,11.14,12.28,,,,
1549,09/28/24 03:00:00 AM,11.18,12.26,,,,
1550,09/28/24 03:15:00 AM,11.07,12.28,,,,
1551,09/28/24 03:30:00 AM,10.90,12.32,,,,
1552,09/28/24 03:45:00 AM,10.94,12.30,,,,
1553,09/28/24 04:00:00 AM,11.11,12.24,,,,
1554,09/28/24 04:15:00 AM,11.21,12.26,,,,
1555,09/28/24 04:30:00 AM,11.20,12.22,,,,
1556,09/28/24 04:45:00 AM,11.09,12.18,,,,
1557,09/28/24 05:00:00 AM,11.21,12.20,,,,
1558,09/28/24 05:15:00 AM,11.11,12.18,,,,
1559,09/28/24 05:30:00 AM,10.90,12.18,,,,
1560,09/28/24 05:45:00 AM,10.79,12.14,,,,
1561,09/28/24 06:00:00 AM,11.18,12.10,,,,
1562,09/28/24 06:15:00 AM,11.11,12.06,,,,
1563,09/28/24 06:30:00 AM,11.27,12.10,,,,
1564,09/28/24 06:45:00 AM,11.13,12.14,,,,
1565,09/28/24 07:00:00 AM,11.03,12.20,,,,
1566,09/28/24 07:15:00 AM,10.83,12.22,,,,
1567,09/28/24 07:30:00 AM,10.73,12.30,,,,
1568,09/28/24 07:45:00 AM,10.56,12.36,,,,
1569,09/28/24 08:00:00 AM,11.52,12.44,,,,
1570,09/28/24 08:15:00 AM,11.49,12.50,,,,
1571,09/28/24 08:30:00 AM,11.72,12.58,,,,
1572,09/28/24 08:45:00 AM,11.22,12.62,,,,
1573,09/28/24 09:00:00 AM,10.86,12.66,,,,
1574,09/28/24 09:15:00 AM,10.99,12.68,,,,
1575,09/28/24 09:30:00 AM,11.14,12.70,,,,
1576,09/28/24 09:45:00 AM,11.35,12.72,,,,
1577,09/28/24 10:00:00 AM,11.44,12.74,,,,
1578,09/28/24 10:15:00 AM,11.36,12.76,,,,
1579,09/28/24 10:30:00 AM,11.57,12.78,,,,
1580,09/28/24 10:45:00 AM,11.68,12.80,,,,
1581,09/28/24 11:00:00 AM,12.24,12.80,,,,
1582,09/28/24 11:15:00 AM,12.13,12.80,,,,
1583,09/28/24 11:30:00 AM,12.05,12.82,,,,
1584,09/28/24 11:45:00 AM,12.43,12.80,,,,
1585,09/28/24 12:00:00 PM,12.54,12.80,,,,
1586,09/28/24 12:15:00 PM,12.45,12.80,,,,
1587,09/28/24 12:30:00 PM,12.49,12.78,,,,
1588,09/28/24 12:45:00 PM,12.35,12.78,,,,
1589,09/28/24 01:00:00 PM,12.26,12.78,,,,
1590,09/28/24 01:15:00 PM,12.15,12.78,,,,
1591,09/28/24 01:30:00 PM,12.03,12.76,,,,
1592,09/28/24 01:45:00 PM,11.98,12.78,,,,
1593,09/28/24 02:00:00 PM,11.93,12.78,,,,
1594,09/28/24 02:15:00 PM,11.97,12.76,,,,
1595,09/28/24 02:30:00 PM,11.87,12.76,,,,
1596,09/28/24 02:45:00 PM,11.88,12.76,,,,
1597,09/28/24 03:00:00 PM,12.51,12.94,,,,
1598,09/28/24 03:15:00 PM,12.58,12.98,,,,
1599,09/28/24 03:30:00 PM,12.58,13.00,,,,
1600,09/28/24 03:45:00 PM,12.21,12.98,,,,
1601,09/28/24 04:00:00 PM,12.00,12.94,,,,
